AccidentUID,AccidentType,AccidentType_de,AccidentType_en,AccidentSeverityCategory,AccidentSeverityCategory_de,AccidentSeverityCategory_en,AccidentInvolvingPedestrian,AccidentInvolvingBicycle,AccidentInvolvingMotorcycle,RoadType,RoadType_de,RoadType_en,AccidentLocation_CHLV95_E,AccidentLocation_CHLV95_N,CantonCode,MunicipalityCode,AccidentYear,AccidentMonth,AccidentMonth_de,AccidentMonth_en,AccidentWeekDay,AccidentWeekDay_de,AccidentWeekDay_en,AccidentHour,AccidentHour_text
4C403881B3D3008EE0530A8394279B30,at4,Einbiegeunfall,Accident when turning-into main road,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2665588","1211349",LU,"1061","2017","3",März,March,aw406,Samstag,Saturday,"16",16h-17h
4BB5E02918DE005CE0530A8394273D95,at2,Auffahrunfall,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2644552","1228916",LU,"1125","2017","3",März,March,aw407,Sonntag,Sunday,"17",17h-18h
51470FE856550078E0530A8394278EF8,at0,Schleuder- oder Selbstunfall,Accident with skidding or self-accident,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,true,false,rt433,Nebenstrasse,Minor road,"2667993","1221635",LU,"1023","2017","3",März,March,aw401,Montag,Monday,"10",10h-11h
4C44C5FD9F6000BEE0530A839427B7A4,at0,Schleuder- oder Selbstunfall,Accident with skidding or self-accident,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt430,Autobahn,Motorway,"2655766","1222218",LU,"1084","2017","3",März,March,aw401,Montag,Monday,"17",17h-18h
4C8EA87C59C500A6E0530A8394275C67,at2,Auffahrunfall,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt430,Autobahn,Motorway,"2664671","1213240",LU,"1061","2017","3",März,March,aw403,Mittwoch,Wednesday,"07",07h-08h
4CF6C9E231D30042E0530A839427A842,at4,Einbiegeunfall,Accident when turning-into main road,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,true,false,rt433,Nebenstrasse,Minor road,"2657068","1221030",LU,"1102","2017","3",März,March,aw404,Donnerstag,Thursday,"06",06h-07h
54A8C9B62B0F0036E0530A8394272F7F,at8,Fussgängerunfall,Accident involving pedestrian(s),as3,Unfall mit Leichtverletzten,Accident with light injuries,true,false,false,rt432,Hauptstrasse,Principal road,"2664720","1211813",LU,"1061","2017","3",März,March,aw404,Donnerstag,Thursday,"07",07h-08h
4CE42EDCA09800F2E0530A839427BC28,at2,Auffahrunfall,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt430,Autobahn,Motorway,"2671026","1219096",LU,"1033","2017","3",März,March,aw404,Donnerstag,Thursday,"07",07h-08h
4F137E85F05D0124E0530A839427496D,at3,Abbiegeunfall,Accident when turning left or right,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,true,false,rt433,Nebenstrasse,Minor road,"2656368","1209645",LU,"1062","2017","3",März,March,aw404,Donnerstag,Thursday,"13",13h-14h
4C01BECFD534012AE0530A8394275E27,at0,Schleuder- oder Selbstunfall,Accident with skidding or self-accident,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,true,false,rt433,Nebenstrasse,Minor road,"2667799","1213685",LU,"1054","2017","3",März,March,aw404,Donnerstag,Thursday,"15",15h-16h
4DAACE54229F00CEE0530A8394270FEB,at0,Schleuder- oder Selbstunfall,Accident with skidding or self-accident,as2,Unfall mit Schwerverletzten,Accident with severe injuries,false,false,true,rt433,Nebenstrasse,Minor road,"2636422","1217670",LU,"1145","2017","3",März,March,aw405,Freitag,Friday,"19",19h-20h
4D05F945849401A8E0530A8394271324,at3,Abbiegeunfall,Accident when turning left or right,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2666128","1212556",LU,"1061","2017","3",März,March,aw406,Samstag,Saturday,"11",11h-12h
4C8D14F9E72C01FAE0530A839427FFEC,at6,Frontalkollision,Accident with head-on collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2678282","1208462",LU,"1069","2017","3",März,March,aw406,Samstag,Saturday,"13",13h-14h
4C8D14F9EF5101FAE0530A839427FFEC,at3,Abbiegeunfall,Accident when turning left or right,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,true,rt432,Hauptstrasse,Principal road,"2649773","1224657",LU,"1103","2017","3",März,March,aw406,Samstag,Saturday,"13",13h-14h
4D0B421FEE6800BEE0530A8394270FC9,at4,Einbiegeunfall,Accident when turning-into main road,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,true,rt432,Hauptstrasse,Principal road,"2664901","1211758",LU,"1061","2017","3",März,March,aw407,Sonntag,Sunday,"23",23h-00h
4CB932E6A30601B0E0530A839427749F,at4,Einbiegeunfall,Accident when turning-into main road,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt433,Nebenstrasse,Minor road,"2649537","1218292",LU,"1083","2017","3",März,March,aw401,Montag,Monday,"09",09h-10h
4DAA093C3557016EE0530A839427A671,at4,Einbiegeunfall,Accident when turning-into main road,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2641697","1224705",LU,"1143","2017","3",März,March,aw401,Montag,Monday,"17",17h-18h
4BF4008D785A008EE0530A839427461C,at4,Einbiegeunfall,Accident when turning-into main road,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2664417","1212112",LU,"1061","2017","3",März,March,aw402,Dienstag,Tuesday,"11",11h-12h
4CCA7DFB40A7016AE0530A8394277D59,at0,Schleuder- oder Selbstunfall,Accident with skidding or self-accident,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt430,Autobahn,Motorway,"2661261","1216685",LU,"1040","2017","3",März,March,aw402,Dienstag,Tuesday,"17",17h-18h
4CE13166F9BD01B4E0530A8394279FE3,at4,Einbiegeunfall,Accident when turning-into main road,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2664206","1209579",LU,"1059","2017","3",März,March,aw402,Dienstag,Tuesday,"18",18h-19h
4E64901B992801C8E0530A83942720A1,at6,Frontalkollision,Accident with head-on collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt433,Nebenstrasse,Minor road,"2663989","1209981",LU,"1059","2017","3",März,March,aw402,Dienstag,Tuesday,"21",21h-22h
4E61E80F91B301E2E0530A839427DEAE,at0,Schleuder- oder Selbstunfall,Accident with skidding or self-accident,as2,Unfall mit Schwerverletzten,Accident with severe injuries,false,false,true,rt432,Hauptstrasse,Principal road,"2649790","1229136",LU,"1082","2017","3",März,March,aw403,Mittwoch,Wednesday,"07",07h-08h
53A33AE020620182E0530A839427D73B,at1,Überholunfall oder Fahrstreifenwechsel,Accident when overtaking or changing lanes,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,true,false,rt433,Nebenstrasse,Minor road,"2667664","1223122",LU,"1023","2017","3",März,March,aw403,Mittwoch,Wednesday,"09",09h-10h
4C8E691AFA8B01C8E0530A8394278A0B,at2,Auffahrunfall,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt430,Autobahn,Motorway,"2641127","1228843",LU,"1125","2017","3",März,March,aw403,Mittwoch,Wednesday,"09",09h-10h
4D708A03C3740172E0530A83942791FA,at2,Auffahrunfall,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,true,false,rt433,Nebenstrasse,Minor road,"2642748","1218713",LU,"1151","2017","3",März,March,aw403,Mittwoch,Wednesday,"10",10h-11h
4CF5F428D3EB0050E0530A8394271948,at2,Auffahrunfall,Accident with rear-end collision,as2,Unfall mit Schwerverletzten,Accident with severe injuries,true,true,false,rt433,Nebenstrasse,Minor road,"2658517","1230575",LU,"1081","2017","3",März,March,aw403,Mittwoch,Wednesday,"11",11h-12h
4DAACE541D9F00CEE0530A8394270FEB,at5,Überqueren der Fahrbahn,Accident when crossing the lane(s),as3,Unfall mit Leichtverletzten,Accident with light injuries,false,true,false,rt433,Nebenstrasse,Minor road,"2646321","1220873",LU,"1086","2017","3",März,March,aw403,Mittwoch,Wednesday,"12",12h-13h
4D708A03C2980172E0530A83942791FA,at3,Abbiegeunfall,Accident when turning left or right,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt433,Nebenstrasse,Minor road,"2640907","1226979",LU,"1137","2017","3",März,March,aw403,Mittwoch,Wednesday,"17",17h-18h
4D0733F4429E01D2E0530A839427FD5F,at0,Schleuder- oder Selbstunfall,Accident with skidding or self-accident,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2658419","1225274",LU,"1081","2017","3",März,March,aw404,Donnerstag,Thursday,"03",03h-04h
4D6E5866CF0A006EE0530A839427FE6C,at3,Abbiegeunfall,Accident when turning left or right,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,true,false,rt432,Hauptstrasse,Principal road,"2666185","1211123",LU,"1061","2017","3",März,March,aw404,Donnerstag,Thursday,"10",10h-11h
4D6BE6868C400224E0530A8394274A3F,at0,Schleuder- oder Selbstunfall,Accident with skidding or self-accident,as2,Unfall mit Schwerverletzten,Accident with severe injuries,false,true,false,rt439,andere,Other,"2630204","1230660",LU,"1139","2017","3",März,March,aw404,Donnerstag,Thursday,"12",12h-13h
4D05F945834C01A8E0530A8394271324,at2,Auffahrunfall,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2641074","1225948",LU,"1127","2017","3",März,March,aw405,Freitag,Friday,"07",07h-08h
4F16716E34E3005AE0530A839427A489,at9,Tierunfall,Accident involving animal(s),as3,Unfall mit Leichtverletzten,Accident with light injuries,true,false,true,rt432,Hauptstrasse,Principal road,"2662788","1217045",LU,"1040","2017","3",März,March,aw405,Freitag,Friday,"11",11h-12h
4DE8D92D1AB80156E0530A8394275F0C,at0,Schleuder- oder Selbstunfall,Accident with skidding or self-accident,as2,Unfall mit Schwerverletzten,Accident with severe injuries,false,true,false,rt433,Nebenstrasse,Minor road,"2666895","1217942",LU,"1024","2017","3",März,March,aw405,Freitag,Friday,"11",11h-12h
4EB03C6D9FCF01C2E0530A83942763A8,at2,Auffahrunfall,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2668999","1217299",LU,"1052","2017","3",März,March,aw405,Freitag,Friday,"12",12h-13h
4E64901BB86A01C8E0530A83942720A1,at3,Abbiegeunfall,Accident when turning left or right,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,true,rt432,Hauptstrasse,Principal road,"2642003","1198426",LU,"1008","2017","3",März,March,aw405,Freitag,Friday,"12",12h-13h
4C8D14F9DECB01FAE0530A839427FFEC,at2,Auffahrunfall,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2641667","1224822",LU,"1143","2017","3",März,March,aw405,Freitag,Friday,"13",13h-14h
4E0D4F4A7C60017AE0530A839427B8CC,at2,Auffahrunfall,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2648762","1211817",LU,"1107","2017","3",März,March,aw405,Freitag,Friday,"19",19h-20h
4C7908C02D540122E0530A8394272B43,at0,Schleuder- oder Selbstunfall,Accident with skidding or self-accident,as2,Unfall mit Schwerverletzten,Accident with severe injuries,false,false,true,rt433,Nebenstrasse,Minor road,"2661106","1212261",LU,"1061","2017","3",März,March,aw405,Freitag,Friday,"20",20h-21h
4E37228661BB0198E0530A839427CB0F,at00,Andere,Other,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2653680","1226373",LU,"1081","2017","4",April,April,aw406,Samstag,Saturday,"16",16h-17h
4E9B0F9186840144E0530A8394271260,at0,Schleuder- oder Selbstunfall,Accident with skidding or self-accident,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2635335","1219782",LU,"1150","2017","4",April,April,aw406,Samstag,Saturday,"22",22h-23h
4DE545A0B8AF01BAE0530A8394276BDE,at0,Schleuder- oder Selbstunfall,Accident with skidding or self-accident,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,true,false,rt432,Hauptstrasse,Principal road,"2662300","1229883",LU,"1030","2017","4",April,April,aw407,Sonntag,Sunday,"03",03h-04h
4DAA7868058F0036E0530A839427D55D,at6,Frontalkollision,Accident with head-on collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2666526","1211902",LU,"1061","2017","4",April,April,aw407,Sonntag,Sunday,"03",03h-04h
4DFAD2DFA95C007CE0530A839427BB54,at6,Frontalkollision,Accident with head-on collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2661308","1218831",LU,"1040","2017","4",April,April,aw407,Sonntag,Sunday,"20",20h-21h
4FE0A0E4C0690180E0530A839427268C,at8,Fussgängerunfall,Accident involving pedestrian(s),as2,Unfall mit Schwerverletzten,Accident with severe injuries,true,false,false,rt433,Nebenstrasse,Minor road,"2633702","1225943",LU,"1122","2017","4",April,April,aw401,Montag,Monday,"07",07h-08h
516DCA46BCEB0144E0530A8394279FF7,at4,Einbiegeunfall,Accident when turning-into main road,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,true,false,rt433,Nebenstrasse,Minor road,"2668491","1214997",LU,"1054","2017","4",April,April,aw401,Montag,Monday,"15",15h-16h
4D6E5866BC30006EE0530A839427FE6C,at2,Auffahrunfall,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2640466","1227648",LU,"1123","2017","4",April,April,aw401,Montag,Monday,"17",17h-18h
4E7134D489180146E0530A839427EC43,at0,Schleuder- oder Selbstunfall,Accident with skidding or self-accident,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,true,false,rt433,Nebenstrasse,Minor road,"2666684","1214465",LU,"1054","2017","4",April,April,aw402,Dienstag,Tuesday,"17",17h-18h
4E0EDEADB3C1004CE0530A839427D692,at0,Schleuder- oder Selbstunfall,Accident with skidding or self-accident,as2,Unfall mit Schwerverletzten,Accident with severe injuries,false,true,false,rt433,Nebenstrasse,Minor road,"2648035","1231786",LU,"1104","2017","4",April,April,aw402,Dienstag,Tuesday,"18",18h-19h
4F9F34144AD30056E0530A839427ABAB,at2,Auffahrunfall,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2661965","1230167",LU,"1030","2017","4",April,April,aw402,Dienstag,Tuesday,"18",18h-19h
5019FF91AA7A0164E0530A839427614D,at7,Parkierunfall,Accident when parking,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,true,false,rt439,andere,Other,"2647758","1205130",LU,"1002","2017","4",April,April,aw402,Dienstag,Tuesday,"19",19h-20h
4D0733F4433B01D2E0530A839427FD5F,at2,Auffahrunfall,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2651193","1215510",LU,"1098","2017","4",April,April,aw403,Mittwoch,Wednesday,"06",06h-07h
4D6E6A4445F701C2E0530A839427C893,at2,Auffahrunfall,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2650178","1228574",LU,"1082","2017","4",April,April,aw404,Donnerstag,Thursday,"06",06h-07h
4D6BE6868E760224E0530A8394274A3F,at4,Einbiegeunfall,Accident when turning-into main road,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2648178","1212629",LU,"1107","2017","4",April,April,aw404,Donnerstag,Thursday,"11",11h-12h
4E22F8EB41030150E0530A8394277C70,at4,Einbiegeunfall,Accident when turning-into main road,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,true,rt433,Nebenstrasse,Minor road,"2664019","1209678",LU,"1059","2017","4",April,April,aw404,Donnerstag,Thursday,"12",12h-13h
53F3F2D4FD4601A2E0530A8394277827,at2,Auffahrunfall,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2666910","1220500",LU,"1026","2017","4",April,April,aw404,Donnerstag,Thursday,"17",17h-18h
4F1462F57F9C0104E0530A839427A1C8,at9,Tierunfall,Accident involving animal(s),as2,Unfall mit Schwerverletzten,Accident with severe injuries,false,true,false,rt433,Nebenstrasse,Minor road,"2659721","1222340",LU,"1088","2017","4",April,April,aw404,Donnerstag,Thursday,"18",18h-19h
4EC92547C355017AE0530A839427CD0C,at0,Schleuder- oder Selbstunfall,Accident with skidding or self-accident,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,true,false,rt433,Nebenstrasse,Minor road,"2664106","1209497",LU,"1059","2017","4",April,April,aw405,Freitag,Friday,"07",07h-08h
4D949B6663420142E0530A839427604E,at3,Abbiegeunfall,Accident when turning left or right,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2661197","1209643",LU,"1059","2017","4",April,April,aw405,Freitag,Friday,"10",10h-11h
4E283BBB487700E2E0530A8394275B9D,at2,Auffahrunfall,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,true,rt432,Hauptstrasse,Principal road,"2666853","1220698",LU,"1026","2017","4",April,April,aw405,Freitag,Friday,"15",15h-16h
4F8A9DB351DA0104E0530A8394272209,at4,Einbiegeunfall,Accident when turning-into main road,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,true,rt433,Nebenstrasse,Minor road,"2656651","1210541",LU,"1062","2017","4",April,April,aw405,Freitag,Friday,"16",16h-17h
4D7337EAFA0D0182E0530A83942748ED,at0,Schleuder- oder Selbstunfall,Accident with skidding or self-accident,as2,Unfall mit Schwerverletzten,Accident with severe injuries,false,false,true,rt433,Nebenstrasse,Minor road,"2673985","1217952",LU,"1067","2017","4",April,April,aw406,Samstag,Saturday,"13",13h-14h
4D72A24B24240256E0530A839427841E,at3,Abbiegeunfall,Accident when turning left or right,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,true,rt433,Nebenstrasse,Minor road,"2646141","1203571",LU,"1005","2017","4",April,April,aw406,Samstag,Saturday,"14",14h-15h
4D949B66645E0142E0530A839427604E,at0,Schleuder- oder Selbstunfall,Accident with skidding or self-accident,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt433,Nebenstrasse,Minor road,"2657111","1220816",LU,"1102","2017","4",April,April,aw406,Samstag,Saturday,"15",15h-16h
4F5029B2773402CAE0530A8394274FC6,at5,Überqueren der Fahrbahn,Accident when crossing the lane(s),as2,Unfall mit Schwerverletzten,Accident with severe injuries,false,false,false,rt433,Nebenstrasse,Minor road,"2648834","1233604",LU,"1104","2017","4",April,April,aw406,Samstag,Saturday,"17",17h-18h
4E9ABD3E62ED00B2E0530A839427DDFF,at1,Überholunfall oder Fahrstreifenwechsel,Accident when overtaking or changing lanes,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,true,false,rt433,Nebenstrasse,Minor road,"2666470","1207333",LU,"1058","2017","4",April,April,aw406,Samstag,Saturday,"17",17h-18h
4FC84A4DFD63005AE0530A8394277396,at0,Schleuder- oder Selbstunfall,Accident with skidding or self-accident,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt433,Nebenstrasse,Minor road,"2667709","1214234",LU,"1054","2017","4",April,April,aw407,Sonntag,Sunday,"03",03h-04h
4D6BE68683DF0224E0530A8394274A3F,at2,Auffahrunfall,Accident with rear-end collision,as2,Unfall mit Schwerverletzten,Accident with severe injuries,false,false,true,rt432,Hauptstrasse,Principal road,"2662988","1216889",LU,"1040","2017","4",April,April,aw407,Sonntag,Sunday,"11",11h-12h
4DE8D92D19CB0156E0530A8394275F0C,at5,Überqueren der Fahrbahn,Accident when crossing the lane(s),as2,Unfall mit Schwerverletzten,Accident with severe injuries,false,false,true,rt433,Nebenstrasse,Minor road,"2651502","1227553",LU,"1085","2017","4",April,April,aw407,Sonntag,Sunday,"15",15h-16h
529B49852C61014AE0530A8394279962,at4,Einbiegeunfall,Accident when turning-into main road,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,true,false,rt433,Nebenstrasse,Minor road,"2665497","1232819",LU,"1030","2017","4",April,April,aw407,Sonntag,Sunday,"16",16h-17h
4F14EE8F08B300A0E0530A8394271865,at0,Schleuder- oder Selbstunfall,Accident with skidding or self-accident,as2,Unfall mit Schwerverletzten,Accident with severe injuries,false,true,false,rt432,Hauptstrasse,Principal road,"2661632","1230462",LU,"1030","2017","4",April,April,aw401,Montag,Monday,"11",11h-12h
4E283BBB4A1700E2E0530A8394275B9D,at8,Fussgängerunfall,Accident involving pedestrian(s),as3,Unfall mit Leichtverletzten,Accident with light injuries,true,false,false,rt433,Nebenstrasse,Minor road,"2667547","1212335",LU,"1061","2017","4",April,April,aw401,Montag,Monday,"13",13h-14h
4EC92547C3DF017AE0530A839427CD0C,at3,Abbiegeunfall,Accident when turning left or right,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt433,Nebenstrasse,Minor road,"2666514","1210629",LU,"1061","2017","4",April,April,aw401,Montag,Monday,"13",13h-14h
4FE0F32D66A00126E0530A8394271F42,at0,Schleuder- oder Selbstunfall,Accident with skidding or self-accident,as2,Unfall mit Schwerverletzten,Accident with severe injuries,false,true,false,rt439,andere,Other,"2661977","1205173",LU,"1059","2017","4",April,April,aw401,Montag,Monday,"13",13h-14h
4D6A7219517702ECE0530A8394278102,at2,Auffahrunfall,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,true,rt432,Hauptstrasse,Principal road,"2640498","1221282",LU,"1151","2017","4",April,April,aw401,Montag,Monday,"16",16h-17h
4F5029B2786502CAE0530A8394274FC6,at2,Auffahrunfall,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2667524","1218683",LU,"1026","2017","4",April,April,aw401,Montag,Monday,"16",16h-17h
4E768E478D320126E0530A839427B91B,at0,Schleuder- oder Selbstunfall,Accident with skidding or self-accident,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt433,Nebenstrasse,Minor road,"2649929","1230387",LU,"1082","2017","4",April,April,aw401,Montag,Monday,"17",17h-18h
4DA8A4083FB90158E0530A839427E4AD,at3,Abbiegeunfall,Accident when turning left or right,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2650973","1225871",LU,"1103","2017","4",April,April,aw401,Montag,Monday,"21",21h-22h
4DA8A4083AAD0158E0530A839427E4AD,at0,Schleuder- oder Selbstunfall,Accident with skidding or self-accident,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt433,Nebenstrasse,Minor road,"2640391","1232831",LU,"1140","2017","4",April,April,aw403,Mittwoch,Wednesday,"14",14h-15h
4E0EDEADB1F3004CE0530A839427D692,at2,Auffahrunfall,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt433,Nebenstrasse,Minor road,"2635533","1231462",LU,"1139","2017","4",April,April,aw403,Mittwoch,Wednesday,"17",17h-18h
4F1462F5A5A00104E0530A839427A1C8,at8,Fussgängerunfall,Accident involving pedestrian(s),as2,Unfall mit Schwerverletzten,Accident with severe injuries,true,false,false,rt433,Nebenstrasse,Minor road,"2647625","1204941",LU,"1002","2017","4",April,April,aw404,Donnerstag,Thursday,"09",09h-10h
4DFD4F5CBE0901E4E0530A8394270516,at0,Schleuder- oder Selbstunfall,Accident with skidding or self-accident,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,true,false,rt433,Nebenstrasse,Minor road,"2665606","1210175",LU,"1061","2017","4",April,April,aw404,Donnerstag,Thursday,"15",15h-16h
4DE9A44F3CF1004AE0530A8394278121,at8,Fussgängerunfall,Accident involving pedestrian(s),as3,Unfall mit Leichtverletzten,Accident with light injuries,true,false,false,rt432,Hauptstrasse,Principal road,"2663499","1209568",LU,"1059","2017","4",April,April,aw404,Donnerstag,Thursday,"16",16h-17h
4E768E478E0D0126E0530A839427B91B,at0,Schleuder- oder Selbstunfall,Accident with skidding or self-accident,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,true,false,rt432,Hauptstrasse,Principal road,"2647606","1204698",LU,"1002","2017","4",April,April,aw404,Donnerstag,Thursday,"17",17h-18h
4E0EDEADB5AA004CE0530A839427D692,at2,Auffahrunfall,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt430,Autobahn,Motorway,"2664047","1214930",LU,"1024","2017","4",April,April,aw404,Donnerstag,Thursday,"17",17h-18h
4DE545A0AFEB01BAE0530A8394276BDE,at4,Einbiegeunfall,Accident when turning-into main road,as2,Unfall mit Schwerverletzten,Accident with severe injuries,false,true,false,rt432,Hauptstrasse,Principal road,"2640452","1221260",LU,"1151","2017","4",April,April,aw406,Samstag,Saturday,"10",10h-11h
4E64901BB3EE01C8E0530A83942720A1,at0,Schleuder- oder Selbstunfall,Accident with skidding or self-accident,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,true,false,rt432,Hauptstrasse,Principal road,"2648420","1209073",LU,"1002","2017","4",April,April,aw406,Samstag,Saturday,"12",12h-13h
4E235619CE8C01EEE0530A839427239A,at0,Schleuder- oder Selbstunfall,Accident with skidding or self-accident,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt433,Nebenstrasse,Minor road,"2665883","1211979",LU,"1061","2017","4",April,April,aw406,Samstag,Saturday,"13",13h-14h
4FE0F32D04A40126E0530A8394271F42,at0,Schleuder- oder Selbstunfall,Accident with skidding or self-accident,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt433,Nebenstrasse,Minor road,"2647074","1215691",LU,"1136","2017","4",April,April,aw406,Samstag,Saturday,"18",18h-19h
4F28391719B1003EE0530A839427664B,at6,Frontalkollision,Accident with head-on collision,as2,Unfall mit Schwerverletzten,Accident with severe injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2663929","1213678",LU,"1024","2017","4",April,April,aw406,Samstag,Saturday,"22",22h-23h
4E61E80F8D7F01E2E0530A839427DEAE,at6,Frontalkollision,Accident with head-on collision,as2,Unfall mit Schwerverletzten,Accident with severe injuries,false,false,false,rt433,Nebenstrasse,Minor road,"2667278","1210158",LU,"1061","2017","4",April,April,aw402,Dienstag,Tuesday,"16",16h-17h
50A8B3D4CF8D017AE0530A839427082E,at2,Auffahrunfall,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt430,Autobahn,Motorway,"2666650","1214768",LU,"1054","2017","4",April,April,aw402,Dienstag,Tuesday,"17",17h-18h
4E229594DC7201F6E0530A83942753FC,at4,Einbiegeunfall,Accident when turning-into main road,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2664390","1212237",LU,"1061","2017","4",April,April,aw402,Dienstag,Tuesday,"17",17h-18h
